,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2001-07-15,50.77465031677203,46.93359020722093,45.15060289982887,55.81679062250811,44.98918724257751,49.600963787461474,44.84252332620449,49.438736909768146,50.039031148315274,47.18635712630348,48.84930909650076,49.88590056203515,47.52009503739169,46.46521788561745,52.735615871427754,50.90261207196718,54.42462651165671,48.11305797922075,50.97504481692412,52.495266548509555
2001-07-16,50.78018417546112,46.974672075374194,45.193980337414445,55.80213103161233,45.12009039738387,49.53965073808312,44.839037599441596,49.3160510701023,50.091433441731525,47.04330766400407,48.87388707725004,49.86544696854378,47.50405305575371,46.464541639899906,52.73086295088221,50.97958897127369,54.352977508375645,48.067357138111156,50.987132537851735,52.411020134241234
2001-07-17,50.74027970761197,47.01510766041417,45.15335035671279,55.822258367513356,45.149353512153034,49.55332020489642,44.835198617413184,49.30387438126973,49.999194711856234,47.12842950013068,48.809998629750815,49.8588819362652,47.43912068622259,46.39026510495301,52.82748559947964,50.940217728785484,54.38260858212531,48.06693994912596,51.06094764712532,52.37462573285379
2001-07-18,50.70204965559641,47.04294499909904,45.16902535869176,55.76518815124467,45.32312135426926,49.56025199126716,44.85253809333554,49.25440250764645,49.959577752528155,47.14295960299699,48.76084897855989,49.80087040460796,47.46804767841661,46.33688121125059,52.89759776048603,50.84650820992634,54.28065135304904,47.98721371144114,51.03971711334991,52.39860351841094
2001-07-19,50.71896641256763,47.04858784873948,45.24174486759504,55.75396079498543,45.22003778465838,49.53779564964911,44.84787221749735,49.23152849521737,49.918981811084016,47.18154200502742,48.81123051715116,49.78960446566276,47.39364684360673,46.39380065668803,52.943004719653565,50.845491690149615,54.32762442570249,47.930343891902986,50.955735439227645,52.39292547915278
2001-07-20,50.73221480716677,47.02669748923572,45.16063584584541,55.70743059740491,45.22865385025473,49.589196746574,44.947094378782026,49.21480794243152,49.96794828251214,47.18494300974254,48.7274597288101,49.72121267838741,47.35148018518479,46.391909009306424,52.97239836257141,50.905449391417115,54.232815405887216,47.88928281220351,50.9619292794906,52.39276767790858
2001-07-21,50.77319088484454,46.96032857582826,45.18172114998668,55.757658796126414,45.155957277236716,49.651428582557,45.048274570466226,49.123989790916596,50.00484744974978,47.15884796307276,48.72163383796998,49.66298120503858,47.40013407749418,46.484440056474526,52.87116605820301,50.89117511814632,54.12100282836555,47.81576425619891,51.01155169840746,52.460666006343025
2001-07-22,50.86590933205923,47.00500650424593,45.03957597839936,55.74147606632454,45.150942900144145,49.71123439399462,45.086508740639445,49.124657499110036,49.981524836211825,47.091649911362694,48.522730423240375,49.73368995549152,47.38945285005499,46.447119334420115,52.82951864563831,50.863821255287355,54.173547044436546,47.77323350896469,50.974143085404776,52.44044845778579
2001-07-23,50.8891954752813,47.011582285940634,45.11115828036917,55.768753772319855,45.14777115708885,49.69918331628899,45.05214389597154,49.154990533048675,50.01550507420782,47.045623218387014,48.61713378264216,49.744862992138195,47.3474535606563,46.41245847937107,52.848352434809705,50.93414308687692,54.24059008069155,47.827096535549494,51.003745590983584,52.38464209741565
2001-07-24,50.83940833497874,47.03876317849144,45.099737358686184,55.81431249728042,45.11976760696634,49.60036615356574,45.02558329954377,49.19941818025084,50.03032992936557,47.15282282760831,48.62588734842332,49.73462002038121,47.368638607035386,46.47905318160312,52.8084248162763,51.0168435899807,54.30670719305653,47.79790230711944,50.94279326523462,52.35334869739272
2001-07-25,50.91886578048754,47.006212856893,45.05893962116475,55.74410218448897,45.08305659069736,49.624491961252474,45.100810678535815,49.16309840774687,49.99469594670993,47.223840269791935,48.617669434510354,49.82098863980428,47.34514405615747,46.408373249240654,52.85340185132872,51.0519797981213,54.34189727915261,47.8218836096638,50.92889462392948,52.360768521588724
2001-07-26,50.8848057139467,47.00930992238498,45.05162378393976,55.82984872799769,45.24558426097654,49.75657536991636,45.12096566730361,49.20011065476091,49.94474885743999,47.17896158847119,48.666077453223195,49.75928781088098,47.31768474077904,46.387775189075626,52.771821232165244,51.137874571885874,54.35223839375086,47.8515381659054,50.937584580772466,52.27210276226558
2001-07-27,50.896402599932685,46.980251936940874,45.18960018265321,55.94238411101284,45.31172815601286,49.788078507224036,45.22556233783048,49.22626501287428,50.02466972188359,47.23709521342358,48.7180363258147,49.67441354155756,47.25963347148753,46.5189268928723,52.85651269294558,51.155449984656705,54.371348907445324,47.736239677467715,50.962475776477405,52.2759563593612
2001-07-28,50.75227767204193,47.01866630543388,45.178067326321305,55.946411136001736,45.35765678101594,49.75569507803186,45.108776296966624,49.1791109777051,50.04553444923808,47.155175893498054,48.80981536701869,49.76821577498028,47.19171667604196,46.479156990541725,52.900317272783155,51.12764568734066,54.34026803035206,47.69015697035642,50.95151528188928,52.29976205912035
2001-07-29,50.76873200000645,47.07998564653478,45.20316356906221,55.99543362033136,45.38737298018198,49.69455535682161,45.13689716673568,49.2304652593224,49.97812000056692,47.099266512231054,48.82392390970299,49.92160904843002,47.169939628852134,46.45176565583502,52.8395915558954,51.13174914010372,54.43482591138256,47.74011027696151,51.05113844735232,52.351038427556155
2001-07-30,50.74295018689623,47.125288256710064,45.29237754526837,55.96195316986004,45.43231878268287,49.71592665322726,45.08449643844978,49.12349461651762,49.91891343665746,47.08262572534966,48.76305228582981,49.951070148803446,47.207391959878564,46.46615220390614,52.75424802397977,51.09215706916724,54.39847578906566,47.750827309835586,51.15533336851251,52.308280485019615
2001-07-31,50.72771296434183,47.1079425591359,45.36366413890306,55.98141123645749,45.542165969339514,49.7134388224895,45.10264367118647,49.20759781766888,49.843053737715486,47.199703534485586,48.82915794943108,50.08266995274533,47.22098884856261,46.521059448095635,52.76852189375563,50.99103013345177,54.388697658108924,47.735174488399835,51.10893076090763,52.20786840515414
2001-08-01,50.796705342792905,47.13485948485233,45.34195620708605,55.97565330853466,45.580854704639854,49.570623149938946,45.06125084369056,49.17910788765475,49.90631804962275,47.32359422950248,48.72742643264113,50.09709159975503,47.18816258818367,46.50203004060843,52.72536913942282,50.969582931777474,54.40388647204979,47.84367458926158,51.08628561737044,52.24381823761823
2001-08-02,50.81901838304712,47.17362028958624,45.29692192769186,56.05992587271337,45.59233753714976,49.63269056385721,45.07356641080381,49.10225979754298,49.846987922361265,47.32169849127713,48.70978643363238,50.14619357587902,47.28231056426219,46.552028061647206,52.69727113139805,51.07603412499412,54.30055495586924,47.84562189091425,51.149228210459924,52.25540063021924
2001-08-03,50.848008088905644,47.32335422984153,45.35670530337854,56.10975872565166,45.67022989617981,49.5318237596117,45.06764268781506,49.06301798831842,49.95578787809205,47.227321333276905,48.675488340285916,50.06776637216347,47.29247743617524,46.45547868394527,52.75840751395125,51.10067126725711,54.29136853025209,47.870445333366895,51.152086768972644,52.23529078464365
2001-08-04,51.00743575870312,47.30451944865682,45.29396228686416,56.06826786389548,45.737198677956854,49.50076326430542,45.032241954580115,49.13074606525143,50.09126405620204,47.24495281133106,48.531666239984276,50.13150610236637,47.3248142944836,46.33713617071915,52.76894337211203,51.126788368395445,54.185546532823835,47.86222256455958,51.06957355212746,52.21158144616168
2001-08-05,51.11355164201641,47.1830863863085,45.27034496891397,56.06831320837757,45.65900099067687,49.48541356228147,45.06686023697578,49.21843344434673,50.04795804547443,47.134800444931905,48.568484801239514,50.17457633545366,47.35197473646202,46.32116198630586,52.72668093648694,51.18494449261309,54.239796363209116,47.970026549383746,51.089727888430005,52.192760485170076
2001-08-06,51.02208739161317,47.04284801146224,45.251044934583476,56.01734382785622,45.622835420258255,49.52362858604846,45.018785089881874,49.263046048731304,50.06212289393958,47.19123422196287,48.54469985169976,50.154603055566575,47.44241792154986,46.44547719966887,52.77865896401777,51.1321682114456,54.19767481018343,47.98598253106997,51.044513122254344,52.173858348661504
2001-08-07,51.07410916864636,47.052014343157666,45.266969231770304,56.180837452276485,45.62082666137765,49.49653372246698,45.02708148818384,49.333504686159884,50.08459947033284,47.20533411129323,48.46181873784739,50.07775084568522,47.473595048497884,46.25000524948684,52.74958421852341,51.16222202593139,54.12461296329251,47.99794469847584,50.94858991987187,52.167093979761425
2001-08-08,51.18342345586355,47.06834557145324,45.23162162773548,56.247748987678676,45.613113526754034,49.46178087115059,45.06913659305651,49.4118050617842,50.09756903947558,47.131576105036125,48.44633556239719,50.0377370084149,47.474118500072116,46.28698728530898,52.839907953807824,51.14493805973393,54.02851295362168,47.949201263560056,50.881710453109044,52.142974214607065
2001-08-09,51.11881968042847,46.96934659070733,45.244170792166244,56.32105008133317,45.58501519573994,49.45384633300161,45.087185106101884,49.42386011217259,50.04794381447853,47.07832555860234,48.41546721057684,50.01734146160036,47.52685786254081,46.21298206630964,52.877499777829904,51.238937542154474,54.2028363206707,48.055511075067095,50.80551525104292,52.07106774955628
2001-08-10,51.25532510656098,46.88127678433278,45.10672868645345,56.364758050837175,45.580291618139306,49.36305895239564,44.958100151939384,49.40661986437082,50.0250386819437,47.04227475137043,48.38518322288017,50.101042578367554,47.56274727555439,46.23276682295461,52.88964953653335,51.27171420915663,54.209381162881456,48.13326513676756,50.86322986937159,52.11530098481729
2001-08-11,51.3214848921522,46.84204514186029,45.14677239978318,56.44426952372068,45.55964844343511,49.3491728056145,45.01955706315759,49.46768934309964,50.03656650277672,47.063400184310154,48.43011404662375,49.94365925650713,47.44209941256077,46.280119188180606,52.9371161611423,51.185388553768334,54.166297186146934,48.02591424104223,50.84461352670899,52.08612255347446
2001-08-12,51.28883947217351,46.8576847595135,45.196413636609954,56.35463081147749,45.598153036308396,49.333598652583106,45.10997061973135,49.49270717991314,50.09605973174146,47.14133917748226,48.445899179531,49.983496866184666,47.41584047919856,46.226390185595164,53.02291949874238,51.17337877314509,54.06429564568379,48.000937942903875,50.909762937610495,52.06786320257143
2001-08-13,51.33233246297754,46.889820746430324,45.20568967300699,56.343529853933404,45.5436457912015,49.31421570065517,45.074360304591,49.58153799942027,50.02644353297087,47.10734353546405,48.558727214300994,50.01699896399996,47.453694636784135,46.324643467551226,52.961732308103734,51.22997450484388,53.99841693089892,48.01123145631006,51.00039065411612,52.04495336389014
2001-08-14,51.2413006494582,46.85085245938146,45.23346050522986,56.36311295108682,45.60478942748463,49.41456624097071,45.12073801221818,49.528954488819195,49.919164322120714,46.93309540985836,48.51385217270973,50.049993509114486,47.476385293628404,46.386863542608324,52.88365044485648,51.39850276894217,53.92917301859952,47.89013760858584,50.99301810498963,52.099587355260866
2001-08-15,51.167565949971376,46.89328858872118,45.184374093618274,56.319510225764134,45.58806298738984,49.41098169411466,45.22033495910588,49.47075519295764,49.95200355816149,46.91724132821859,48.56273091361992,49.93595189500366,47.54305898266943,46.36649210110617,52.888683345407436,51.46581628263135,53.999979619588416,47.811829818398685,50.95738359215388,52.10258562539499
2001-08-16,51.03544972155889,46.911963129333955,45.24265930656355,56.457842947737326,45.4667344899134,49.29103469066681,45.152539720979426,49.39928892095067,50.03788445764788,47.026831111165585,48.63965410953347,49.85963571234996,47.48408071323414,46.35271493801146,53.01593855685193,51.51192961856596,53.84758951578505,47.80612743905632,50.988067226343276,52.0149306519796
2001-08-17,50.96161304435976,47.010996127847854,45.23316714657316,56.48953410620428,45.45528724604022,49.292925366506594,45.15203736984093,49.368234468828895,49.960116018238516,46.99399419616254,48.62600474686516,49.848609750213804,47.38493117640954,46.30584634707784,53.01451207991327,51.49506534661173,53.72052209585034,47.84299836313668,50.90165047685879,51.934713426032516
2001-08-18,50.94611278655758,47.03510218237766,45.183378173073734,56.4328264646488,45.48353968823313,49.268841949447555,45.17594590683651,49.35882182061002,49.987274176546066,46.966421013983705,48.642977290873404,49.83106164917042,47.37701731726077,46.256279591840475,52.95996148900324,51.513334101451235,53.67509467972852,47.92217669829333,50.8872496704779,51.89624592312362
2001-08-19,51.0222619816748,47.033681323649056,45.02151999443707,56.440057097801386,45.41247634179815,49.333790088749346,45.24563032895988,49.30854564626703,49.931661277708045,47.12372310642635,48.613688497678524,49.72411599181959,47.26022515654787,46.28548543461052,52.933099883323706,51.59469685475317,53.75920673024547,47.835116733453496,50.91774751244781,51.90120966333403
2001-08-20,51.03458254141438,46.98024780334893,45.06683932620042,56.41958806755302,45.39431271964924,49.411629332141146,45.28268295845592,49.371350784486964,49.94133038880198,47.18511432067001,48.663572335707,49.69646575987171,47.31816325466674,46.296370939994524,52.908054131570616,51.61303035069847,53.65334751113676,47.90056675691204,50.96505743412489,51.89499078016205
2001-08-21,51.097870516301775,47.01404853688789,45.08756975010755,56.46819713566917,45.374202922246496,49.40404286338835,45.29262709645782,49.375012349141215,50.04093844859776,47.13774083015805,48.63779773407803,49.785930664069795,47.36411573584274,46.397351595232635,52.83288321437392,51.58459169753385,53.76667306539812,47.99719987409011,50.982386526070755,51.79106981605608
2001-08-22,51.0560404628855,46.93141655720321,45.142248812780544,56.534001434736545,45.36652080126254,49.443494362659074,45.28798912876339,49.3825930506768,50.10106247803931,47.21200966827887,48.65123913191737,49.7787757538976,47.34331366774247,46.3698055846649,52.788648102679254,51.64811915275149,53.771881407984495,47.95891693406869,50.941517804021146,51.83151542290483
2001-08-23,50.94568080009188,46.95197895769856,45.141876457939304,56.57800128090906,45.31990406959668,49.41710995511947,45.27499639697001,49.478724054168566,50.103118176938835,47.13411747205133,48.71155337843801,49.71029224717177,47.26599997247613,46.343878804593515,52.82013160732886,51.6838797638858,53.7415686657576,47.98960583781729,50.920961960345565,51.895422582581375
2001-08-24,50.8835164840105,46.894674186162725,45.19020301425936,56.6255350078907,45.40440810453267,49.50642923263644,45.312603901077374,49.46733022183294,50.14125372453459,47.12457023268489,48.73401888149577,49.696447910896566,47.262157724577044,46.32633767800519,52.91838861863529,51.68968666099692,53.63344545893441,47.876388337395866,50.8320763279746,51.850787367659
2001-08-25,50.92127693054791,46.8503990501694,45.15312208670723,56.536802727546984,45.386890453319076,49.448399077406314,45.33775393919843,49.456557560784745,50.12805178772515,47.14210761439534,48.769126827338006,49.78753542788277,47.228393176183,46.32905792128088,52.95107836980709,51.7620890306211,53.53517100083809,47.86080078268827,50.7350263691331,51.78351944351535
2001-08-26,51.07156440113372,46.90385790421458,45.17014613143126,56.59726021532587,45.33479840900711,49.4755276113764,45.21490281573537,49.54607262281029,50.21405074926767,47.189783186713555,48.74952794106064,49.85552732288427,47.261084306421736,46.47916439620262,52.94371435807384,51.781491807064675,53.51389466885132,47.81879486391245,50.742438960039586,51.7477075721306
2001-08-27,51.045260080466306,46.86094287282808,45.173649124947936,56.55499227665416,45.35780338019978,49.447226361664455,45.27137983370092,49.60595252813067,50.198628848370554,47.16396467303669,48.77514639075157,49.79800191441179,47.182981713740176,46.5171105994191,52.899020599968054,51.86992442636672,53.63266354777368,47.854099247814354,50.68426309144299,51.73733624835617
2001-08-28,50.93344878673096,46.84296236523953,45.1971435005046,56.54943605553862,45.46516579386056,49.48526624683877,45.37174441681128,49.63156189513257,50.20494083359481,47.21775606366852,48.737991416485826,49.86998795837111,47.2658630470481,46.427397301046206,52.92065251196636,51.83928553423539,53.64740402180434,47.79097011412534,50.690225403117736,51.69362099400517
2001-08-29,50.91753192011785,46.88521811135211,45.13362938456183,56.54809067948421,45.575735919878596,49.50179430324475,45.33976289112618,49.66147429871736,50.05107409597345,47.18816077253014,48.75440980863338,49.77670609331731,47.30641266933185,46.374854644389856,52.88709982085609,51.8499275821269,53.60009396057978,47.668318997733294,50.539143577020226,51.75913307308225
2001-08-30,51.004500508640476,46.830192952625396,45.071217705179585,56.560514895572844,45.702945084223536,49.563497564730376,45.34931018144136,49.64320037550117,50.02952613034862,47.13056485541115,48.78779225988645,49.87180736389323,47.259988564233055,46.43410505679074,52.82831899570189,51.74887086555776,53.57515099681176,47.70581458938934,50.46062920083076,51.664305295716716
2001-08-31,51.06259019173488,46.86020871557014,44.98029598055619,56.70913852955,45.732056762106616,49.74896386181319,45.366089425354616,49.57963417155055,49.980693557565,47.09084924426593,48.823546781763284,49.91455708805071,47.321911434407426,46.39628739312827,52.69479052108442,51.75569567123246,53.563152529891944,47.699059167612496,50.527037819334005,51.67969492242842
2001-09-01,51.117584410976896,46.8052012754647,44.99753908984723,56.7476374892877,45.73520589586826,49.89746266625863,45.25958926293414,49.53859861431642,49.95383654018899,47.13680785487952,48.715628998519335,49.81450308440301,47.35652058229309,46.34714792403366,52.643217078227444,51.777650215827315,53.49957242866957,47.71853963623104,50.478598144011876,51.66486352855496
2001-09-02,51.05535427013128,46.89143117849872,45.019004637897815,56.72477585717597,45.7767211086966,49.92332876532596,45.21027723207353,49.50294393634518,49.9518658580564,47.18139925496252,48.591776532652005,49.82647256931658,47.383926817980445,46.35988454632246,52.66460195492129,51.76882557502735,53.49367742501326,47.713527051846434,50.53601519900925,51.62523818174944
2001-09-03,50.99063897984088,46.909764003255304,44.98381013344975,56.653103225081146,45.75951610367346,49.88347139649452,45.263127849554195,49.537049216881925,49.951503663630874,47.15554411662736,48.648231803150914,49.88494357350003,47.31116239916928,46.251268976969214,52.656182976785196,51.76951896889805,53.45950656419099,47.72733539801716,50.467932669142606,51.53637744345436
2001-09-04,50.915146393865534,46.9450051979116,45.04852459433374,56.57785971841675,45.74859431263123,49.772823559914194,45.325431735139745,49.5634746135454,49.94038673128363,47.26769522096858,48.44916637909931,49.85572729395871,47.29069534483343,46.28255664534616,52.73490565436535,51.79008970987453,53.46902978070501,47.74429359686985,50.46455908042893,51.49705867678795
2001-09-05,50.91520903623346,46.98204389829665,45.03166986626865,56.59685889068969,45.822874496823374,49.817681176898816,45.28844920381026,49.54932213874927,49.94230863697387,47.327280302116435,48.53963016676889,49.92880853964512,47.28559196367809,46.316671689810754,52.79384914106903,51.79839331858982,53.44817010680289,47.80882011771643,50.52407507869758,51.4709865226505
2001-09-06,50.921733627690266,47.01891166267483,44.95348304112617,56.54919435585372,45.73494557695756,49.785253425869925,45.333038547417125,49.5363518602264,49.937386111386125,47.257907167906325,48.60722678728794,49.82880366241605,47.35089063050529,46.330308305433604,52.76351769488427,51.75496202892426,53.51500586231543,47.839520440935665,50.56660827959961,51.42924175498241
2001-09-07,50.99731122478835,47.09346050244107,44.95393982022539,56.56465746916945,45.536779998364615,49.7900352063359,45.19072840361835,49.48078249440984,49.87132052327349,47.300352149084475,48.62381160831055,49.84720076140437,47.28559741716776,46.21796708663414,52.75834144071708,51.681544728718514,53.50215320633363,47.865858140794955,50.61001517476786,51.4227206185314
2001-09-08,51.00753764042394,47.05111826113293,45.01003897151432,56.481964005331996,45.663716075165325,49.7983912617983,45.30137170377261,49.66416618994284,49.907722739496215,47.24436453356281,48.74736165654368,49.90024968748575,47.29784120300161,46.34422974602357,52.79648232743028,51.5519016029173,53.49123312710879,47.824224551719304,50.628109560265635,51.41860035211229
2001-09-09,51.019594516297516,47.06465983653271,44.97062504322678,56.45590614729521,45.62740033536059,49.82772139708475,45.18276446552386,49.650904581228446,49.8906159037709,47.2676420101587,48.71784179152461,49.98783882143472,47.339946678575295,46.33612684183371,52.81266440595581,51.503236896372925,53.460778873015265,47.84587396750876,50.7368804785096,51.33317694978695
2001-09-10,50.989107722687606,47.15869681844696,44.979909693018755,56.51344844223051,45.62087860732669,49.82905326421575,45.18576519663023,49.668231461819055,49.89164994821741,47.33452146054188,48.71863814998218,50.02734211531694,47.31476871560129,46.18131466090841,52.83858850926005,51.58995070977082,53.49505735506638,47.89119515425635,50.74501904683191,51.34510931761402
2001-09-11,50.97585316188287,47.104557583153785,44.895904742048906,56.50501751855631,45.64037308106992,49.73955661777401,45.318693629003455,49.60889676382068,49.84677215767963,47.3926663996173,48.70112621082991,50.120837904690305,47.28074878861911,46.28566467283199,52.85850745563694,51.60678825939026,53.56200409501485,47.89945565103996,50.78923723796719,51.27249789330243
2001-09-12,50.97780729729963,47.13677394831363,44.91337436549771,56.590351044427905,45.68089717539481,49.789051397545734,45.31325210924986,49.78896985361428,49.78535544086545,47.37096262596599,48.76602986623325,50.070366963099936,47.250791588495105,46.221619998628874,52.90570606450747,51.55677962761335,53.455172851037084,47.96887809269673,50.794868860003675,51.18668478028201
2001-09-13,50.92858146925983,47.21141455071852,44.99690720779646,56.60198582545703,45.5967741218101,49.71178743677393,45.28010480255873,49.78588751691519,49.76118130575774,47.39009079031065,48.64116183295587,50.14933943959874,47.296845186851904,46.182287770810504,52.83614726724958,51.51135647583858,53.48967442021298,47.872057371130026,50.97548136403876,51.159528313212014
2001-09-14,50.90626366558427,47.241346384700385,45.1322031299918,56.637436744624296,45.660421501054216,49.76957212597035,45.24925670844014,49.80686328242225,49.76890095320793,47.369330800114575,48.6482706472326,50.19067240382841,47.36976549941328,46.20911401660736,52.93348162841295,51.53823067924323,53.51549906834588,47.88468605958501,50.90671177703288,51.09297481679941
2001-09-15,50.910849467322386,47.26491158884615,45.08721019084949,56.52605412798499,45.68301158428646,49.679465566397134,45.19601237841363,49.928040381224776,49.793237334149154,47.28733584626414,48.66280725727131,50.22624641905889,47.39240449822143,46.196217326206266,52.797350497181995,51.49201364498433,53.58801465000412,47.84487349840347,50.79294530178541,51.12821399378464
2001-09-16,50.87706875747304,47.24971638254124,45.06079828487016,56.586241247808516,45.78060053319461,49.69805097907003,45.19847847227401,49.90681349922613,49.73555110789136,47.302142196071735,48.651634558568816,50.17901668969896,47.431141738654055,46.28256214554599,52.77256656920012,51.36993126630236,53.612638867455026,47.843642673038765,50.71469988524216,51.037271381167926
2001-09-17,50.88317964351244,47.2432930481583,45.11598696917697,56.58069627812865,45.70803950739932,49.56402330858392,45.170931345341174,49.8843928105213,49.741260692408964,47.251138040961116,48.667661776336296,50.253785389280274,47.49597093976977,46.338143443933376,52.64704364863104,51.34262830322007,53.59428435340023,47.882005154737506,50.61584875836607,51.013028310782154
2001-09-18,50.93208548690125,47.29693501108857,45.104602708984174,56.621802898511916,45.60780611668349,49.6438302181973,45.100408663139504,49.91837803414794,49.74849400220476,47.30601644471197,48.739387514623935,50.24999301221913,47.4544334256374,46.39442190850734,52.635619202355755,51.35216170437319,53.55065844461854,47.90728466413311,50.65690529031918,51.008836563896985
2001-09-19,50.920461645191025,47.29349127798664,45.09875353393026,56.53971484743909,45.65277369090788,49.63009689805214,45.096434397231974,49.94474164202229,49.75256152285042,47.26573505112458,48.759526723955666,50.223040334870404,47.5633884255434,46.3806693808027,52.64332215851135,51.34334353405931,53.58147806265877,47.92085554033424,50.71319061511614,51.06990378561217
2001-09-20,50.892076732645094,47.37896339885823,44.99560177520436,56.543847430943366,45.62553063759312,49.67053020557385,44.987054313819,49.90730824942077,49.693056526659205,47.27790437409182,48.7492052735838,50.22617460782552,47.62846292661735,46.42696706728982,52.742741196557446,51.350463143527776,53.60676484326918,47.88086782483108,50.68080927562872,51.036966959113535
2001-09-21,50.92349041746311,47.36739290173398,44.94581262429435,56.61843473141535,45.569863080886776,49.70044405682805,44.88459955602214,49.962497947204604,49.72775566870316,47.2230845478748,48.701958339356636,50.178056656334846,47.552281154057624,46.42014616483702,52.79693502155803,51.36905559390332,53.63960522668227,47.89585255304183,50.68078028445324,51.06828039117657
2001-09-22,50.86836664670281,47.32960049851611,44.90683519129148,56.56922318086041,45.60225936548872,49.646848507867595,44.98300048666679,49.976727340285976,49.69804478850722,47.257277332698784,48.80898521100995,50.252955048588966,47.58777184546669,46.47607010937555,52.74430562984392,51.30556606014008,53.558736070946324,47.90959399776027,50.56821206125512,51.090918527040465
2001-09-23,50.80189135348909,47.30713903896516,44.88575590950175,56.516003087928645,45.50646708628598,49.67990195714589,44.96266453218636,49.87038394586418,49.62500077436258,47.134113228350465,48.87160507334451,50.22774854245293,47.468932618538894,46.51118268284068,52.743358307849135,51.2993538230959,53.51249135691638,47.87536828631918,50.56428046583926,50.995652293167545
2001-09-24,50.685498479830564,47.3179679170432,44.83555630889057,56.48657540366656,45.53152526232993,49.67717148447936,45.054192321539084,49.9152040204915,49.669127827016105,47.229940817975915,49.01561240465383,50.094811450496465,47.52089198681782,46.54727950223967,52.7895291813483,51.250213199405756,53.482935672027246,47.795378298088586,50.529964377697034,51.00232438382029
2001-09-25,50.70754859414062,47.30644564590333,44.90447539388369,56.47132708112235,45.590482863871756,49.70481157881197,45.069175306616515,49.873737270641904,49.61027269158595,47.212846699056044,49.098192877011606,50.17006642627992,47.539819303738376,46.54425382038484,52.817753207215695,51.318660421111325,53.56859538049752,47.65918472259756,50.547766647186414,51.019740099303235
2001-09-26,50.77430521012357,47.28961266986845,44.89611861657983,56.35070929893248,45.490695447212815,49.705196962236144,45.136663160654315,49.88442367035488,49.61291088718224,47.226353153564546,49.1038057081146,50.21399178987201,47.520724923871846,46.58023341525696,52.71429932000854,51.20953998466174,53.61725531261727,47.75782183320928,50.49143062272106,50.997049767986226
2001-09-27,50.65892921790922,47.35922575088735,44.92721493526099,56.38572233916658,45.57791087872301,49.629443231950034,45.10580588361004,49.83733603971988,49.688023604269844,47.126507491856124,49.04771103824751,50.2517495811457,47.55435470141176,46.648433222879795,52.66909869046603,51.24215387585213,53.65673565210213,47.746597158118966,50.56580263434598,50.910625097927614
2001-09-28,50.6277888394422,47.3682510787598,44.85203038272724,56.41914170826328,45.59321146310112,49.65843283690366,45.10831050644494,49.72284233299701,49.71102463126421,47.06796481574801,49.096442434040135,50.35195489941743,47.61656240830459,46.5958799767778,52.676925710287584,51.31817209352469,53.54102376699731,47.84539658340481,50.59965965916942,50.92594921162433
2001-09-29,50.664621267040424,47.48540280529174,44.84699470203282,56.514227711717226,45.52291481845856,49.617438890483946,45.11340683176392,49.84657828275576,49.67933923611631,47.10612718864012,49.07854556452949,50.38320137015717,47.62994596907618,46.631101001530794,52.79584651053739,51.39131637437458,53.534736312494836,47.96099193430316,50.55386989612567,50.94540719028793
2001-09-30,50.691190004342864,47.47006199467202,44.90030460814128,56.503407134954415,45.59457126152573,49.6523751223917,45.06961206862561,49.85901446070596,49.67382043348402,47.1724660910602,49.066724148079125,50.34734018861741,47.54934812515687,46.658442082541136,52.787774513955846,51.48822859128256,53.55151627039162,47.99110843420797,50.54366860798203,50.913379926781744
2001-10-01,50.79628964221039,47.39121177892274,44.89924483638259,56.5172020407786,45.56985783791994,49.72350653504682,44.91142626908982,49.80546420151927,49.771862101356284,47.18277663725188,49.05922136398743,50.45941949818607,47.44837400836626,46.59932127275644,52.84173286443763,51.510199705535975,53.75609420074768,47.90277383753451,50.62926481496906,50.90016475265468
2001-10-02,50.78597409835739,47.36536738623705,44.964081871206695,56.524860361887704,45.49280251002856,49.80247544081759,44.910967070353486,49.74517260512108,49.784915982942415,47.206687087453254,49.118740823144044,50.41157932984911,47.42496767461276,46.6813324970688,52.918176620738286,51.46825070631025,53.800036472820906,47.8217446022122,50.661676324794136,50.87281026076312
2001-10-03,50.833968104764836,47.22344211541414,45.01783105535481,56.46080290261679,45.52711359501709,49.86193862696014,44.84462263140348,49.771320687584755,49.790037577282774,47.17099155485179,49.10457783382052,50.35219914725643,47.48431465189049,46.5969532358684,52.99091482222607,51.33798186673933,53.895091201769475,47.803164887482076,50.71575164171356,50.85656011851108
2001-10-04,50.82591276831998,47.209273693726644,45.044992612124425,56.43919371109041,45.45250913256558,49.90126769891214,44.944824922995174,49.73923157190914,49.81862244041918,47.16152107138014,49.13781575357374,50.35454693630579,47.49783207581,46.65641292615665,53.024474424590196,51.34117727197219,53.88581132305139,47.815944144112116,50.72560710010243,50.84394173588071
2001-10-05,50.86213582957587,47.40792422369197,45.063965526654215,56.394761232835755,45.54886575873442,49.990855760751174,44.98547896066663,49.75474596550353,49.80426380856754,47.160309452266084,49.09097647521453,50.3065408487444,47.49787554141955,46.655578689650014,53.02099401770938,51.26006615714533,53.93919797128441,47.65385580618886,50.67842898654827,50.99934976283241
